Id;Info;Author;Text;NO1;NO2;NO3;Emotion
6288;27;flexibleautomation;ausmanheimGierek to byl komunista troublemaker (auf neudeutsch) w poczatkach dwudziestego wieku czynnie bral udzial w rozruchach=Krawallen, poniewaz zusammen z Kumplami z Belgii i Francji chcieli w Zachodniej Europie wprowadzic Polnische Witschaft.(Tak jak wymyslil w ksiazce Der Kapital polski zyd przechrzczony =umgetauft na Lutheran Karol Marx-syn Herschel Marchedai i Ewy Lwow).Belgowie wykopali Gierka spowrotem do Polski.Dalej dzialal w parti komunistycznej w Polsce. Niektorzy polacy go lubia, poniewaz jako przywodca=Fuhrer Polski nabral duzo kredytow z zachodnich bankow i myslal ze nie bedziemy musieli oddac.Troche sie polepszylo kiedy wydawal pozyczone pieniadze a teraz Polacy musza splacac przez nastepne 300lat:-))W historii Polski nazywany Edwardem Rozrzutnym:-));flexibleautomation;;;0
6289;27;nie_glosuj_na_pis;--niezależna.plCzas rozliczenia sie zbliza...do jesieni niedaleko.Nie tylko "SAMCA-beta"i jego swite,ale tez tV n-celebrytow ,papugi z uzaleznionych mediow i prasy oraz tz.EKSPERTOW.Pozniej zajmiemy sie GAJOWYM.W Polsce musi byc porzadek .nie moga byc w sejmie osoby ,ktore sa z prawem na bakierkrakowiaczek ci ja , wt., 2011-02-15 18:19--;nie_glosuj_na_pis;;;0
6290;27;prochmarny;kfuck! kfuck!kaczka wszystkim nam życzy!;prochmarny;;;-2
6291;27;epupecki;Co on wyczynia? Jaka "polska marka"? Co tam jest do obrony? Broniąc pilotów można na durnia wyjść tylko!Patriotyzmem nazywa zakłamywanie okoliczności wypadku...Gdy ktoś przy mnie odwołuje się do patriotyznu to najpierw sprawdzam czy jeszcze w kieszeni mamportfel!;epupecki;;;-1
6292;27;pis-dorn;"Według Kaczyńskiego "przegrywamy na poziomie faktycznym, nie mamy żadnego wpływu na śledztwo, a teraz także w wymiarze symbolicznym". - jak to przegrywamy, przeciez pisniety Antonio z jebnieta Fotyga saaame sukcesy za oceanem, u swego BigMacka odnosza!A premier Tusk od 10.04.10 5 minut po wypadku stal wg ciebie smetna lachudro na czele "spisku". O co wiec strzepisz skundlony dziob???"Obrażani są polscy piloci, także polscy obywatele - powiedział podczas konferencji prasowej. - no coz, przeciez nie musieli polscy oficerowie strzelac sobie malpek z Lesiem."Brońmy polskiej marki. Czas skończyć z dezercją polskiego państwa i polityką białej flagi". - Heeee? Chyba pora skonczyc z polityka pustej flaszki i rozowych dopalaczy. Zacznij wiec dziadu od siebie, a zaraz potem Martusia i Marcinek.;pis-dorn;;;-1
6293;27;frankyy;To nie Premier ma się zajmować Smoleńskiem ale Prokuratura!Dosyć z sarmacką mentalnością pospolitego ruszenia "kupą mości panowie".A jeśli by się okazało, że rosyjscy kontrolerzy lotów zawinili, to co mamy chwytać za kosy i ruszać na Moskala??Wstyd dla Polski przynosiła kartoflana polityka bliźniaków. Nie na darmo w brytyjskiej prasie mówi się o Kaczyńskich "Terrible Twins".;frankyy;;;-1
6294;27;markusv;Kaczor, moze i mozna by ci wspolczuc, gdybys nie byl taki wku...ajacy. Nie obnos sie tak z ta swoja trauma, bo masz w dupie brata. Zalezy ci jedynie na wladzy, za ktora oddasz dusze diablu bez wahania. A moze tak troszeczke poezji A.S. bys odrobinke zrozumial? Choc odrobinke cmentarna hieno.Daremne żale - próżny trud,Bezsilne złorzeczenia!Przeżytych kształtów żaden cudNie wróci do istnienia.Świat wam nie odda, idąc wstecz,Znikomych mar szeregu -Nie zdoła ogień ani mieczPowstrzymać myśli w biegu.Trzeba z żywymi naprzód iść,Po życie sięgać nowe...A nie w uwiędłych laurów liśćZ uporem stroić głowę.Wy nie cofniecie życia fal!Nic skargi nie pomogą -Bezsilne gniewy, próżny żal!Świat pójdzie swoją drogą.;markusv;;;-1
6295;27;toshiro32;Polacy są rzeczywiście obrazani-ale przez ciebie ty mały niedojdo. Znowu chcesz okłamać naród? Twoje miejsce jest w Tworkach a nie w polityce!;toshiro32;;;0
6296;27;cannabinolpl;"i tak wiadomo, że tego bloga piszą mu ghost writerzy "to że platfusy coś robią w jakiś sposób nie znaczy, że robią tak wszyscy.;cannabinolpl;;;0
6297;27;prochmarny;z tego co pamiętam to polscy piloci mieli przerąbane po słynnym rajdzie na Gruzję !ot znowu obrócił Alika ogonem...;prochmarny;;;0
6298;27;moherek_pospolity;@loppe:jestem prawdziwym liberałem z Polski centralnej:)Takim liberałem jak twój yarkacz bredzący o wolsce solidarnej i obiecujący złote góry nierobom i innym nieudacznikom:-);moherek_pospolity;;;0
6299;27;nie_glosuj_na_pis;--Tegoroczne hasło wyborcze jest proste............tak jak "prosta" jest budowa....prezesa.....nie głosuj na PiS.......nie głosuj na PiS.......nie głosuj na PiS.......nie głosuj na PiS.......nie głosuj na PiS.......nie głosuj na PiS.......--;nie_glosuj_na_pis;;;0
6300;27;bzyk_origo;Kaczorek do Tworek a Marta spluniecia nie warta.... kure..wskie kacze pomioty wraz z pis-dzielstwem deprecjonuja kraj - Tworki to minimum tego co mozna zrobic dla Polski !!!;bzyk_origo;;;-2
6301;27;nowakowskaalbina;Nic bardziej nie niszczy polskiej marki jak chorzy psychicznie politycy;nowakowskaalbina;;;-2
6302;27;moherek_pospolity;Halo, halo @tkm333:Zarzucałeś nam tu pisdzielski durniu brak rzeczowej polemiki więc pytam po raz drugi: co sądzisz o nazywaniu tchórzem pilota, który nie chciał wylądować Kaczyńskiemu w niebezpiecznych warunkach w Gruzji? Oczywiście zakładam, że znasz znaczenie terminu: rzeczowa polemika" :-);moherek_pospolity;;;-1
6303;27;mittad;Bredzi to xza malo powiedziane. Pieprzy dyrdymaly. Przez takich jak on i jego brat marka Polski stracila najwiecej. Piloci sa obrazeni. Na kogo? Chba na samych siebie bo w ten sposob wlasnie wyrabiaja sopbie marke. Trzeba nie pic to i marka brdzoie inna. Trzeba sluchac swoich racji a nie sluchac "spec dowodcow" ktorzy bali sie o swoje stolki i sluchali nie tych co powinni. Lsadowali na wlasna odpowiedzialnosc i sie nie udalo. Teraz niektorzy a ktorzy to Polsacy wiedza zwalaja wine na rzad, na Prezyfdenta obecnego i Bog raczy jeszvcze wiedziec na kogo tylko nie na siebie. Ale wlasnie tacy sa wybrancami jedynie slusznego narodu i Radia Rydzyka.;mittad;;;0
6304;27;jadwiha;mnie tam najbardziej obrażają wypowiedzi obrażalskiego i wiecznie nadąsanego Kaczyńskiego.;jadwiha;;;-2
6305;27;malvision;"Marka Polski została w ciągu ostatnich dziesięciu miesięcy w najwyższym stopniu zagrożona. "A co, odezwał się właściciel praw do marki? A gdzie kwity na posiadanie a?Analogia:P... o Szopenie, w sytuacji gdy się to słowo jedynie z wódką kojarzy...;malvision;;;0
6306;27;tedj;junkier napisał: "Jaroslaw Kaczynski jest najwybitniejszym polskim mezem stanu czasow wspolczesnych."------------------------------------Nie krępuj się, wal śmiało wszystkie osiągnięcia tego męża stanu. Możesz zacząć od Okrągłego Stołu (bo wcześniej była tylko praca w filii UW w Białymstoku, dalej zwiać się nie dało).;tedj;;;-1
6307;27;prochmarny;szabelki w dłoń i na bujanego konika !będzie rozpierdówa ...;prochmarny;;;0
6308;27;piastpiastun;I znów foch i obrażanko :) Marka... Kaczka Polska.Pan Jarosław jak go znam ogłosi utworzenie nowego internetu dla "ludzi, które rozumiejom konieczność oczywistą, że tylko PiS jest w stanie rzomdzić Polskom! My zrobimy nową sieć!, dla Polaków";piastpiastun;;;0
6309;27;loppe;jestem prawdziwym liberałem z Polski centralnej:);loppe;;;0
6310;27;nutka57;Zaraz,zaraz...to miała być konferencja o gospodarce. A wyszło - jak zawsze...Chociaż prezes ma nowe słówko w swoim arsenale - "marka". Otóż "marka" kojarzy mi sie z rzeczami typu samochód, pralka, telewizor. Teraz najważniejszy bloger IVRP dorzucił do tego zestawu Polskę.Handlarz czy "patriota"?;nutka57;;;0
6311;27;saint-simone;Oj Panie Prezesie: "...siedział przed komputerem, oglądał filmiki, pornografię..." pornografię DZIECIĘCĄ! czasy się zmieniają, sam Pan mówi....;saint-simone;;;0
6312;27;ambl;E tam,zaraz zdezerterował,zamknął Graś go w szafie,zgubił klucz i siedzi tam do dzisiaj.I pewnie dlatego nie wyskoczył tradycyjnie z pyskówką POd adresem PIS-u;ambl;;;-1
6313;27;pis_na_smietniku_historii;--To już jest.............agonia...... PiS z Kaczyńskim odchodzą w polityczny niebyt.....--;pis_na_smietniku_historii;;;-2
6314;27;jnd;Premier Tusk i jego rzad stawiaja interes PO ponad interesem Polski.Dlatego takie slabe naciski na rosjan bo w interesie PO (zbieznym z Rosyjskim) jest by wine zwalic na Lecha Kaczynskiego.W tym rowniez pomaga rzadowi GW.Mozna powiedziec ze takie zachowanie jest dosyc dziwaczne i nieprzystoi sczegolnie naczelnemu GW niezaleznie od tego czy cenil czy nie LK.;jnd;;;-1
6315;27;xp17;Panie Kaczynski. Plucie na demokratyczne wladze RP, wysylanie poslow do USA, deprecjonowanie najwyzszych urzednikow panstwowych,..to jest wlasnie oslabianie marki i wspolczesna Targowica...;xp17;;;-1
6316;27;prawdziwy-moher;Damscy bokserzy i zaprzyjaznionych mediow atakowali corke bylego Prezydenta, jak damscy bokserzy.I Kaczynski ma racje.Ze spoleczenstwem trzeba sie komunikowac za posrednictwem blogow, skoro media sa rzadowe jak w Libii czy Egipcie.;prawdziwy-moher;;;-1
6317;27;adam.2x;Co Kaczyński wie o swiecie. To on i brat byli tą szydzoną marką Polski. Polish joke o premierze który nawet nie wie co to jest konto bankowe. Ich władza była największą obrazą dla Polski.;adam.2x;;;-1
6318;27;aborygen1;Widac ze z glupota kaczynskiego trzeba sie tak samo pogodzic jak z psem sikajacym na drzewo. Na jedno i drugie mamy taki sam wplyw... czyli zaden. Psy sikaja , kaczynski nadaje a karawana idzie dalej;aborygen1;;;-1
6319;27;moherek_pospolity;@loppe:nawet Pan Profesor Balcerowicz nie może już słuchać dyrdymałów naszego prmieraA od kiedy to pisdzielska biedota ze ściany wschodniej traktuje Balcerowicza jako wyrocznie?,-);moherek_pospolity;;;0
6320;27;xp17;"Oczekuję, że rząd szybko zmieni taktykę i zachowa się zdecydowanie wobec Rosji."Czy nasze jaszczebie sa juz poderwane! Moskal w polu stoi z dymarka...Czy jest na sali lekarz?;xp17;;;0
6321;27;pamparampapam;Prezes zapomniał jeszcze dodać, że obrażany jest polski premier i prezydent - przez członków PIS, którzy wyzywają Tuska i Komorowskiego od zdrajców i morderców. To najbardziej psuje markę!!!Kaczyński i banda, to zgraja obłudników, którzy dla zdobycia władzy zjedliby własne gów..;pamparampapam;;;-1
6322;27;kalosz544;Najlepiej by bylo gdyby kaczorek zdezerterowal do Tworek.;kalosz544;;;-2
6323;27;krzysztofk60;Owszem Polacy są obrażani przez tzw polityków z PiS dla których każdy myślący inaczej jest zdrajcą a oni jedynymi sprawiedliwymi i prawdziwymi Polakami.Prezesie prosze sobie przypomnieć swoje rządy to dopiero był zwyczajny wstyd.Co do OFE to nie pozwalam osobom które nawet nie mają własnego konta do majstrowania przy tych funduszach;krzysztofk60;;;0
6324;27;antybiurokrata;Jarkowi znowu sie ustroje pomyliły i wydaje mu sie ze szacunek można zdobyć ustawa albo poprzez działania instytucji typu NKVD.Strach pomyśleć co by sie działo gdyby ten dureń został prezydentem. Dzieci uczyłyby sie piosenek o Wielkim Bracie Wielkiego Brata a lagry bylyby pelne wszystkich ktorzy ośmielili sie popełnić przestępstwa myślowe przeciwko "Ojcowi Narodu" itd.;antybiurokrata;;;0
6325;27;rosol4;Ruscy i nasz premie chcieliby sprowadzic wyjasnienie tragedii smolenskiej do oczekiwania odszkodowan.Pisowcom nie zalezy na wyjasnieniu sprawy tylko otrzymaniu kasy tak bedzie car rosji tlumaczyl polski upor w sprawie slectwa.To jest wygodne dla niego i naszego cudaka, w ten sposob zamieciemy nie wyjasniona sprawe pod dywan;rosol4;;;0
6326;27;loppe;nawet Pan Profesor Balcerowicz nie może już słuchać dyrdymałów naszego prmiera;loppe;;;0
6327;27;wojtas71;daj pan juz spokoj ile mozna o smolensku sluchac;wojtas71;;;0
6328;27;koloratura1;Bo, oczywiście, najskuteczniej broni się marki tupiąc nóżkami, potrząsając piąstkami i wrzeszcząc wniebogłosy.;koloratura1;;;0
6329;27;cwdj;GWno przez dwa tygodnie napuszczało durny lud na Martę Kaczyńską, która miała jakoby być nr.1 na liście wyborczej. Dzisiaj sprzedajni dziennikarze a za nimi odmóżdżone lemingi udają, ze nic się nie stało;cwdj;;;-2
6330;27;brunhilda666;Bredzi kurdupel jak chory w malignie!;brunhilda666;;;-3
6331;27;junkier;Tak jak Roman Dmowski byl najwybitniejszym polskim politykiem przedwojennym, tak Jaroslaw Kaczynski jest najwybitniejszym polskim mezem stanu czasow wspolczesnych.Brutalna nagonka, jaka polskojezyczne i proagenturalne media rozkrecily przeciwko temu politykowi jest tego najlepszym dowodem.A ze bezmozgie lemingi na antypolska kampanie daja sie zlapac, to nic dziwnego, nie kazdy potrafi myslec.;junkier;;;-1
6332;27;loppe;Tusk dba o markę Tusk - czwarty rok opowiada dyrdymały o swoich sukcesach;loppe;;;0
6333;27;jarker;Rozumując jak J.K. należy przyjąć, ze Putin i Miedwiediew są idiotami bo nie zwalają Katynia na Niemców, Nie są patriotami i psują markę Rosji na swiecie. Czy on w ogóle zna i rozumie słowo 'prawda'?;jarker;;;0
6334;27;hydrograf;Komentowanie wypowiedzi tego śmiesznego facecika jest poniżej godności przeciętnie inteligentnego człowieka...;hydrograf;;;0
6335;27;fred_die;O faktach się Jaro nie dyskutuje a jeżeli one ciebie obrażają to jaki z ciebie polityk?;fred_die;;;-1
6336;27;wczele60;Panie Prezesie jak widzę stare hasło komuchów zostało w głowie "nie ważne co , ważne że piszą";wczele60;;;-1
6337;27;ositsu;Panie Jarosławie, proszę Nas - Polaków nie obrażać ! ! ! Zagrożeniem dla Marki Polski jest Pan, PiS i cała ta "szopka" , którą Pan odstawia w związku z katastrofą smoleńską.;ositsu;;;0
6338;27;p-y_t-x;Yarkaczowi marzy się zamordyzm w mediach. A może wprowadzić podobną stawkę za brednie wygłaszane przez polityków. Np. za obrzydliwy i bezpodstawny atak na premiera w TVN - procent od zysków z reklam. To zabawne jak najwięksi oszczercy z- pisobolszewia - przedstawia się jako niewiniątka. Mają nas za debili;p-y_t-x;;;-1
6339;27;tedj;@ausmannheim: już Ci to wiele razy tłumaczyłem, kto to był Gierek i co potem nastąpiło, ale wtedy używałeś innych nicków.To powtórzę, "Działał w takich okolicznościach, jakie wtedy były, ale to, że chciał uczynić z Polski kraj ważny - w tamtym kontekście, w tamtych okolicznościach - to była bardzo dobra strona jego działania, jego osobowości, jego poglądów, wskazująca na to, że był komunistycznym, ale jednak patriotą" - to cytat z JK.A potem nastąpił okres pracy JK w filii UW w Białymstoku i jak mnie pamięć nie myli nic ważniejszego się nie wydarzyło.;tedj;;;0
6340;27;pandemonium234;Panie Kaczyński, "czy ten ptak kala gniazdo, co je kala, czy ten, co mówić o tym nie pozwala?" (C.K. Norwid). Rozumiem, że o błędach polskich pilotów mówić nie wolno, gdyż są to, nasi, polscy piloci. Również nie należy mówić o kompletnym braku wyobraźni naszych generałów, którzy tłumnie wsiedli na pokład jednego samolotu, żeby obchody ładniej wyglądały, ani o takim samym braku wyobraźni polskiego prezydenta, który ich na ten pokład zaciągnął, aby uświetnić początek swojej kampanii wyborczej? A więc Polak już zawsze ma być głupi, i przed szkodą i całe lata po niej? Pan jest cyniczną szują, panie Kaczyński. Podłą, cyniczną szują.;pandemonium234;;;-1
6341;27;kuma1;Już najwyższy czas odeslać tych dewiantów politycznych w przeszłość.O zdradę i psucie państwa to można posądzić ale pana i pańską rodzinę z przybudówkami.;kuma1;;;0
6342;27;moherek_pospolity;@tkm333Premier Kaczyński jak zwykle w sposób spokojny i konkretny przedstawił swój punkt widzenia, ale Parada Oszustów i jej zwolennicy znowu wykorzystują to by wylać swoje frustracje i nienawiść. Nikt jakoś nie podejmuje polemiki. Czyżby zatem Kaczyński miał rację?Więc co powiesz na to, jak pisowstwo nazywało TCHÓRZEM pilota, który nie wylądował kaczyńskiemu na żądanie w niebezpiecznych warunkach w Gruzji?;moherek_pospolity;;;-1
6343;27;cracken001;Czy stwierdzenie,ze polscy piloci to zwykle DUPY jest obrazliwe??Przeciez to prawda,ale PiSdzielcy PRAWDY baaaardzo nie lubia;cracken001;;;-2
6344;27;giles;jesli ktos jest obrazany to wylacznie polski wyborca!!!! zamiast rzetelnej merytorycznej krytyki obecnego rzadu, przywodca najwiekszej partii opozycjynej serwuje nam kolejny raz dyrdymaly o bialej fladze, dezercji rzadu, marcie kaczynskiej (czy aby jednak nie dubienieckiej) itp. jk daje kolejny raz dowod tego, ze ma polakow za skonczonych idiotow. inna sprawa, ze obrazanie, to jedyna rzecz, w ktorej jk jest dobry, wiec w sumie nie ma co sie dziwic.;giles;;;-1
6345;27;janiuniu1954;Jaro ty jesteś gorszy jak bomba N;janiuniu1954;;;-2
6346;27;kupiem3;Jarek Klamca przemowil... kolejny raz. Prosze Cie abys sie za mnie nie wypowiadal. Jedyny kto mnie osmiesza to Jarku jestes wlasnie ty. Maly smutny czlowiek ogarniety szalem i mania wielkosci. Do tego dochodzi weszenie spiskow.Ten czlowiek w zyciu slowa prawdy nie powiedzial;kupiem3;;;0
6347;27;queserasera;Oj ten wredny premier nie broni własną piersią dowodzonych przez generała na bani zupackich pilotów, którzy w krótkim odstępie czasu serwują nam 2 makabryczne katastrofy lotnicze.Ale co się dziwić, miał wszak dziadka w Wehrmachcie, co walczył pod Kurskiem :);queserasera;;;-1
6348;27;jojo148;Kiedy slysze lub czytam wypowiedzi prezesa Kaczynskiego, przypomina mi sie rysunek Mleczki,przedstawiajacy blazna cyrkowego,ktory mowi: "Nigdy nie wiem, czy smieja sie ze mnie dlatego,ze jestem zabawny, czy dlatego, ze popieram PiS!!;jojo148;;;0
6349;27;moherek_pospolity;@ausmannheim:tata mówi ze za czasów tuska zginęło więcej generałów niż w czasie II wojny światowej.Z twojego bełkotu wynika, że tata cie wykorzystuje seksualnie. :-);moherek_pospolity;;;0
6350;27;wikul;Tyle głupot co ten facet naopowiadał, tyle przepowiedni ktore nigdy sie nie sprawdzily. Kto by spamiętał te wszystkie jego definicje, wygłaszane z nieznoszącą sprzeciwu pewnoscią siebieIle trzeba mieć w sobie bezrefleksyjnego narcyzmu żeby pleść bez końca te swoje kacze androny. Czy jego wyznawcy tego nie widzą ? Nie slyszą ? Zapomnieli lepperow, lyzwińskich, lipców i całej tej menażerii którą ciagnął ten oszalały kurdupel za sobą.;wikul;;;-1
6351;27;anasz;a pan prezes nigdy nikogo nie obraził?????????? oj!!!!!!!;anasz;;;0
6352;27;tadi250;kaczynski jak znikniesz to dopiero wtedy POLSKA bedzie normalna!;tadi250;;;-2
6353;27;obywateleu;Niech mi ktoś przypomni czemu jaro nie jest już premierem? na szczęście już to się nie powtórzy.;obywateleu;;;-1
6354;27;moherek_pospolity;@loppeKukiz o czasach Tuskowskich: "Skupienie się głównie na zamazywaniu rzeczywistości do złudzenia przypomina mi czasy tow. Gierka. "A może przypomnisz słowa słynnej piosenki Kukiza pt: "ksiądz proboszcz już się zbliża":-);moherek_pospolity;;;0
6355;27;jar_gal;pan panie Kaczyński zapomina że to nie pan premier Tusk prowadzi śledztwo a prokuratura dodam jeszcze do pańskiej wiadomości POLSKA PROKURATURA .a co do psucia polskiej marki to pan ją niszczy i to pan sieje wrogą propagandę ku zadowoleniu Rosji to wstyd i hanba , sp. prezydent Lech teraz przewraca się w grobie widząc co pan wyczyniasz !!!;jar_gal;;;-1
6356;27;wojtku.p;piloci są oskarżani, a przecież tylko wykonywali zwariowany rozkaz. Niestety pijany generał i marny prezydent winni są katastrofy.;wojtku.p;;;0
6357;27;putanica;Lazi raz na kilkanascie lat do biblioteki,na ruskich wybiera sie z szabelka tylko kasztanka byla za stara i kaput !!!Ludzie dlaczego ta istota jest jeszcze na forum publicznym,w czyim interesie lezy zeby ta karykatura ciagle osmieszala polske ?? A to piznie cos o "konopiach indyjskich" a to brat pogoni"malpe w czerwonym " lub dziadkowi na przystanku wypali "spieprzaj dziadu" Ile mozna przytaczac tego typu wpadek zeby ktos zalozyl mu konto w banku,pomogl zrobic prawo jazdy i wyslal na nie koniecznie zasluzona emeryture !!!!!!!!!!!!!!!;putanica;;;-1
6358;27;concha;Kaczyński-Tusk. Moment pędubezzmian.redblog.poranny.pl/2011/02/20/;concha;;;-3
6359;27;tkm333;Premier Kaczyński jak zwykle w sposób spokojny i konkretny przedstawił swój punkt widzenia, ale Parada Oszustów i jej zwolennicy znowu wykorzystują to by wylać swoje frustracje i nienawiść. Nikt jakoś nie podejmuje polemiki. Czyżby zatem Kaczyński miał rację?;tkm333;;;-2
6360;27;tytanxx1;Polska marka ostatnio to trumna smoleńska. Nic dziwnego, że marka normalnej Polski jest "w najwyższym stopniu zagrożona". Ale mam nadzieję, że po skończeniu żałoby, od 10 kwietnia 2011 rząd nie da się tą trumną okładać po głowie i szantażować.;tytanxx1;;;0
6361;27;orion57;"Dziś mówił, że rzeczywistość się zmieniła, a tamte słowa odnosiły się do sytuacji, jaką zaobserwował kilkanaście lat temu w bibliotece." no tak, dzisiaj co innego, wczoraj co innego a co będzie - Bóg jeden wie.Chciałbym się dowiedzieć jak nazywa ie fachowo ten rodzaj stanu psychicznego.;orion57;;;0
6362;27;ausmannheim;GW napisała: "Polski premier, w prawie trzy i pół roku po objęciu swojej funkcji, jest upokarzany przez swoich "przyjaciół", którzy zupełnie nie liczą się z jego ambicjami i polityczną przyszłością. Został wykorzystany i obecnie jest wyrzucany, jak niepotrzebny rekwizyt, jak zużyte narzędzie. Według niego "reset", który miał nastąpić w relacjach polsko-rosyjskich oraz wiara w bezkonfliktowość stosunków polsko-niemieckich kończą się upokorzeniem i ośmieszeniem polskiego premiera. - Dlatego wierzę, że jest wściekły, że się turbuje, że wszczyna awantury na europejskich salonach. Za późno jednak, panie premierze. Za późno...;ausmannheim;;;0
6363;27;pyffello114;Zawsze uwazalem, ze termin "marka" odnosic sie moze do wodeczki, ale nie do Polakow ani do Polski. Prezes Kaczynski widocznie uwaza inaczej. A jaka jest "marka" Pis-u??Wiem,ze obliczem jest Ziobro a "marka"? "Negocjator" Lipinski???;pyffello114;;;-1
6364;27;loppe;Kukiz o czasach Tuskowskich: "Skupienie się głównie na zamazywaniu rzeczywistości do złudzenia przypomina mi czasy tow. Gierka. ";loppe;;;0
6365;27;makova_panenka;@adam_l27PiS poklepałby cię policyjną pałą.;makova_panenka;;;0
6366;27;wiosenka-19;Tak ,Polacy sa obrazani! Przez Jaroslawa Kaczynskiego i jego przydupasow!;wiosenka-19;;;-3
6367;27;pisdeath;najbardziej obrażani są Polacy przez chama Kaczyńskiego;pisdeath;;;-3
6368;27;w.i.l;"Obrażani są polscy piloci, także polscy obywatele..."Kaczor znów się o coś poobrażał?Kwa, kwa, do piaskownicy i lu go kubełkiem w łeb, kwa, kwa.;w.i.l;;;0
6369;27;dybko2;panie jarku ,spier......pan ,ja mam dosyć pana i pańskiej głupoty.pan nam dopiero wraz z bratem robił markę.Trudno panu spostrzec że kretynizm w polityce zaczą się od was.;dybko2;;;-1
6370;27;orion57;"To jest zauważalne na świecie. " jak to może stwierdzić jak siedzi w Polsce. Czy sądzi że ludzie na świecie nie mają nic ważniejszego niż wysłuchiwanie się w to co się dzieje w Polsce?Panie J.Kaczynski za słowa "dezercja, tchórzostwo" w stosunku do Premiera RP powinien Pan odpowiadać przed sądem. Takie właśnie osądy tzw"polityków" prowadzają zamęt prasowy i podpalają Polskę.Na miejscu premiera RP oddałbym Pana do sądu o naruszenie racji stanu Państwa Polskiego.PiS musi odejść;orion57;;;-1
6371;27;wiosenka-19;Tak jak o marke Polski dbal Lech Kaczynski to chyba nikt nie potrafi! Bylismy posmiewiskiem Europy a i w kraju usmialismy sie zdrowo;wiosenka-19;;;-1
6372;27;gh83;Czy w takim razie nie mamy tu do czynienia z niszczeniem "marki Polski" poprzez obrażanie premiera? Czy to działa tylko u rywali politycznych?;gh83;;;0
6373;27;adam_l27;Dziś was cały świat klepie PO plecach. Dobrze, że nie niżej. Lemingi :);adam_l27;;;-1
6374;27;wiosenka-19;Gdyby zamknieto lotnisko nie byloby katastrofy ,gdyby Lech Kac\zynski nie byl prezydentem nie byloby katastrofy bo to on parl by za wszelka cene leciec z prywatna wizyta do Katynia zabierajac ze soba dwor a potrzebne to bylo by w wielkim stylu rozpoczac kampanie prezydencka;wiosenka-19;;;0
6375;27;loppe;W TVN24 powiedzieli że PiS uzyskał przewagę w grupie wiekowej 18-24 lata!;loppe;;;0
6376;27;lutek47;Markowy to był brat L.K. Spieprzaj Dziadu a J.K. to upadła marka kartofla;lutek47;;;-2
6377;27;selerr;Marka Polski? Od kiedy Kaczyńscy to markowi Polacy? Markę to się buduje na czym innym, panie Kaczyński.;selerr;;;-1
6378;27;miguell;Kaczyński tańczy jak Rosjanie mu zagrająŚwietnie wiedzą, jak włożyć kij w mrowisko i skłócić sąsiada. (Czaeczenia, Gruzja)Zawsze znajdzie się jakiś watażka Kaczyński, który zamiast kierować się interesami gospodarczymi kieruje się zamiłowaniem do wojenek.;miguell;;;-1
6379;27;wiosenka-19;Zdaniem Kaczynskiego nalezy zmusic ludzi by uznali ze katastrofa byla z winy wylacznie Rosji bo powinni zamknac lotnisko,ciekawe gdzie takich glupich znajdzie(?);wiosenka-19;;;-2
6380;27;lanou;Taaak, mówi że marka Polski została zagrożona... A nie pamięta już, że jak on był premierem, a jego brat prezydentem, to cały świat się z nas śmiał? Lameboy...;lanou;;;0
6381;27;moherek_pospolity;@thadd:wpisy w tym yemacie doskonale oddaja polske dnia dzisiejszego. Skad tyle blaznow i idiotow w narodzie. A kaczynski ma racje czego wy , tutja piszacy umyslowi przykurcze jestescie tego dowodem. Jak to dobrze ze jezyk polski to plemienny belkot niezrozumialy dla szwerszego swiata. Piszac tak jak to robicie kreujecie kloake z ktorej wystaja wam tylko polskie lby. Nie wstyd wam "polskie patrioty".Pisz po polsku a nie po wolsku. Ciężko zrozumieć twój wolski bełkot ale wnioskuję, że za mądrych uznajesz broniących krzyża moherów i wiejski elektorat pis-uaru ze ściany wschodniej. Wszyscy inni a więc ponad 70 procent społeczeństwa sa natomiast głupkami bo twierdzą, że Yarkacz bredzi?;moherek_pospolity;;;-1
6382;27;valdi49;Też mi marka! A gdzie prócz Afryki tyle maszyn lotniczych się rozbija!? A my musimy za to płacić!;valdi49;;;0
6383;27;lamerka;Prezesiku, te polska marke Tusk odbudowuje od 2007 roku, po tym jak Ty ze swoim bratem blizniakiem doprowadziliscie do jej calkowitej dewaluacji.Lepiej zamilcz, bo co usta otworzysz, to wieksze bzdury gadasz.;lamerka;;;-1
6384;27;w2711;Chyba się pogubiłem. To Ci piloci stali tam gdzie ZOMO czy pasażerowie?;w2711;;;0
6385;27;litrahalf;Polskę obraża przede wszystkim nekrofilia polityczna uprawiana wściekle przez Kaczyńskiego i jego partię oraz ich trzy głoene atrybuty: paranoja, głupota i niekompetencja.;litrahalf;;;-2
6386;27;tru-ee;Jestem ciekawy ile jeszcze razy tem mały człowieczek zmieni zdanie.Widze, że PiSdzielce nadal kontrolują fora i wyłapują przeciwników narodowo-socjalistycznej partii kartoflanego führera.;tru-ee;;;-2
6387;27;eurotrendywppl;Odezwał się światowieć. Pewnie chce kandydować na szefa PE.;eurotrendywppl;;;0
