Id;Text;Emotion
104218304;"A czy ktos tutaj, kto chce glosowac na Komorowskiego, jest w stanie wymienic chociaz jedna rzecz jaka ten pan zrobil dla dobra Polski w ostatnich 5 lat, bo jakos cos o tym cichoâŚ a przeciez to powinien byc jeden z argumentow zeby na kogos glosowac!!!";0
104218246;"Na Komora pójdą głosować wszyscy Urzędnicy (ci mądrzy może nie) w tym wojsko policja itp itd. NORMALNI POLACY KTÓRZY UTRZYMUJĄ ICH WSZYSTKICH NIE PÓJDĄ!!!!!!!";-1
104218391;"JEŚLI TO SĄ SONDAŻE Z JEDNEGO WOJEWÓDZTWA , TO SĄ MAŁO WIARYGODNE I DAJĄ NADZIEJĘ NA ZWYCIĘSTEWO ANDZEJA DUDY.";1
104218322;"Żaden zwrot. Przed pierwszą turą przewaga Bronka była większa a wgłosowaniu przegrał. Teraz też przegra lecz z większą stratą";0
104218413;"zostanie bronek reszte kraju wyprzedadza w tym zioemie i lasy i polka przestanie znowu istniec no coz jezeli ten narod  to chce to niech bedzie niewolnikiem innych";-1
104224174;"Z dwojga złego wolę Dudę .Tusk namawiał do rodzenia dzieci ....i co z tego mi podczas ciąży skończyła się umowa i została przedłużona do dnia porodu ! Zostałam z dzieckiem bez pracy i na dzień dzisiejszy 77 zł. rodzinnego kpina !!!  I jak tu żyć Panie prezydencie ???Jak można zwolnić kobietę która urodziła dziecko ? chore Polskie prawo !!!!";0
104218393;"Do wyborców\r\nPrzeczytajcie historie pary prezydenckiej o pochodzeniu to zobaczycie na kogo głosujecie i dla kogo jest obecny prezydent bo na pewno nie dla polaków";0
104218284;"W sprawie usunięcia  Smoleńskiego Krzyża z przed pałacu prezydenckiego, Prezydent RP Bronisław Komorowski postąpił jak Piłat,.. który umył ręce by zadowolić wrzeszczący tłum...";-1
104218345;"Partiokracji dosyć! STOP partyjniactwu! Ludzie chcą mieć realny wpływ na wszystko w kraju poprzez głosowanie na konkretną osobę i w referendum zobowiązującym władzę do działania, a nie tylko szefowie partii mają mieć decydujący głos. Tak jest w Szwajcarii (częste referenda) i jest OK.";0
104203856;"Komuchy wy huje bronek was okrada ofe wsi a wy go popieracie to jakaś ściema wyjeżdżam ale najpierw poczekam do wyborów parlamentarnych jezeli dalej komuniści bedą rządzić bo Polacy moi niby rodacy sa tak głupi ze komorruskiego bedą oddawać głos to wyjeżdżam z tego kraju debili";-1
104203542;"Litości !!!!! -- kto przygotowuje te ankiety ????????????????????? ale beffffffff,,,";-1
104203541;"Nie podniecajcie się , przed pierwszą turą Komorowski wygrywał w  wszystkich sondażach . Jestem pewien ,że bul przegra z kretesem , Polacy nie są tacy głupi żeby jeszcze raz uwierzyć w kłamstwa Komorowskiego.";1
104203531;"Czyli w kraju wszystko po staremu. W dalszym ciągu będziemy mieli najniższą kwotę wolną od podatku.Jak tu żyć, jak kupić własne mieszkanie może Prezydent mi pożyczy jak znajdę lepszą pracę to oddam";1
104203524;"POLACY JESLI CHCECIE ZYC NORMALNIE  NIE BYC NIEWOLNIKAMI EUROPY ,PONIZANYMI W WLASNYM KRAJU TO JEST WASZA OSTATNIA SZNSA GLOSUJCIE NA  DUDE!!!! DUDE!!!! I TYLKO DUDE !!!!";-1
104203440;"...a co,miał KTOŚ nadzieję,że przegra Komorowski ???Tak normalnie!!!";-1
104203412;"o widze że WSI się zaktywizowała wraz z mafia pruszkowską....";-1
104203410;"Ruszyły wyborcze zakłady. Bukmacherzy podają stawki, a wynika z nich, że większe szanse na wygraną ma kandydat Prawa i Sprawiedliwości, Andrzej Duda. Nie w jednym wybranym punkcie, a we wszystkich najbardziej znanych działających legalnie w Polsce zakładach bukmacherskich.\r\n \r\nObstawiać można też za pośrednictwem internetu. Prawdopodobieństwo wygranej jest tym wyższe, im kurs na dany wynik jest niższy. I tak na kurs na wygraną Andrzeja Dudy to 1,65, 1,50 i 1,50 w kolejnych firmach i odpowiednio na Bronisława Komorowskiego: 1,95, 2,25, i 2,25.";1
104203398;"wystarczy 1debata i już naród traci pamięć! komorowski to nijaki wykreowany prostaczek bez obycia, jest mocno partyjny i mega kłamczuch.";-1
104203266;"widzę że Platforma szykuje grube fałszerstwo wyborcze";-1
104203201;"Przed I turą miał wygrać ponad 10 punktami procentowymi i okazało się, że to Duda wygrał. Teraz też tak będzie. Jeżeli w sondażu dla TVN PBK ma tylko 3 pp przewagi tzn., że Duda wygrywa 60 do 40.";-1
104203147;"Powtarza się sytuacja sprzed pierwszej tury :)\r\nKomorowski faworytem :)))";1
104201729;"Ta KLOAKA medialna jeszcze istnieje !!!";-1
104201544;"najmniej zarabiamy a Bronek pasie kury w postaci mendiów";-1
104201542;"czy to już są przygotowania do sfałszowania wyBorów???";-1
104201524;"Jako wyborca grzegorza wilka w drugiej turze poprę dudę";1
104201417;"a udowodnijcie to bo ni chu chu nie wierzę";-1
104224196;"OBY BUL WYGRAŁ TAK JAK OSTATNIO - W SONDAŻACH.";-1
104224199;"a ja głosowałem na Ogórek bo mi się podoba, ale teraz wracam do BK";1
104218256;"tylko Komorowski- wole spokoj niz maciarewicza, pier..kaczynskiego ktoremu marzy sie korona na glowie i wawel jak bratu( niezasluzenie) i tyle";-1
104218245;"Opadły pierwsze emocje i ludzie zaczynaja przyglądać się i uważniej słuchać. Duda traci bo jego nowomowa zaczyna obracać się przeciwko niemu. Ludzie slyszą w kółko to samo, frazesy i obietnice bez pokrycia nieustannie powtarzane przez człowieka któremu chodzą oczy na boki, sztucznie pobudzonego, nieautentycznego, bez charyzmy. Pisowi kończą się pomysły, balon jest nadmuchany ale napompowany pustosłowiem aczyna się rozpuszczać na wietrze.\r\nTeraz idzie o to jak wielu to dojrzy i wyciągnie wnioski przed niedzielą.";0
104218355;"Nie wiem kto jest tak naiwny, że wierzy w obietnice Dudy-Pis zawsze był partią populistyczną Duda= Kaczyński a młodzi niestety nie pamietają jak to bylo w Polsce kiedy rządził PIS...gdyby pamiętali na słowo Duda i Pis uciekaliby gdzie pieprz rośnie...głosujcie na Bronka a w wyborach do Parlamentu na szczęscie idzie nowe- nie mówię tutaj o Kukizie ale o nowej partii Balcerowicza i Petru..wreszcie będzie partia gdzie będą prawdziwi fachowcy a nie populiści i politycy którzy  się na niczym nie znają...nie mogę się doczekać :-) ale żeby to wszystko się udało Komorowski dalej musi być prezydentem inaczej cofniemy sie w rozwoju o 10 lat!";0
104218210;"tak Komorowski używa takiej propagandy od lat i to całkiem dyskredytuje, a Tomek szkolony w Moskwie aparatczyk niech zmyka do nory";-1
104218430;"LEN,NIEUK,KLAMCA NA SOLTYSA!!!!!!";-1
104218372;"Komorowski los dał ci szansę a ty zmarnowałeś ją z kretesem . Za te niegodne chwyty w kampanii wyborczej , opluwanie rodziny pana Dudy , jesteś skończony jako polityk i człowiek , budzisz obrzydzenie .";-1
104218357;"PERFIDNA  JEWREJSKA  PRZEWROTNOSC  ,  ONI  TAK  MAJA  !\r\nROZŁOŻYLI  I  ZADŁUŻYLI  POSKĘ  NA  MILIARDY  PRZEZ  8  LAT  ,  A  OSKARZAJA\r\nPIS  KTÓRY  RZADZIŁ  1,5  ROKU  !!\r\nTERAZ  POLSKA  ,  TERAZ  ANDRZEJ  DUDA  CZAS  NA  ZMIANĘ  !!!!!!!!!!!";-1
104218276;"Chciałbym żeby jakaś telewizja przypomniała zachowanie Komorowskiego jak razem z Tuskiem rechotali w oczekiwaniu na lotnisku na przylot ciał z katastrofy smoleńskiej.Tam można było zobaczyć jego prawdziwe oblicze.";0
104218455;"Los da sznsę temu analfabecie jak pozwoli mu zdechnąć bez BULU";-1
104218216;"\"Dla ludzi myślących inaczej \" to raczej POzostaje lek Psychiatra,\r\nagencie WSI !\r\nDomagam się normalności w tym chorym państwie rządzonym przez komorowskiego !";-1
104218285;"Taki bałach, to pierwszy raz karanym nawijaj, koleś. \"Pogłębiaj bezpiecznie\"...tylko załóż Durex.....nowomowa w wykonaniu etatowego kłamcy wspieranego przez eee profesora Tomusia.....ech ty, z Bożej łaski......na damskie szpilkowe się nie nadajesz.";0
104218274;"Prezesi nigdy nad niczym nie tracą kontroli.Mieszkam w Anglii a tam są właśnie JOWy.Nie mam wrażenia żeby jakikolwiek prezes partii stracił nad swoją partią kontrolę?Są JOWy a i tak największe partie kreują scenę polityczną,podobnie jak w naszych wyborach krajowych .Wmawianie,że JOWy uzdrowią sytuację polityczną jest bezczelnym oszustwem w stosunku do wyborców a politycy.";0
104218418;"Kolego!Mieszkam w Anglii gdzie są JOWy.70 procent brytyjczyków chce zmiany dotychczasowego systemu wyborczego.Jak myślisz ,dlaczego?";0
104218315;"ile etatów zlikwidowałeś Pan Panie Komorowski?!";-1
104218383;"Spokojnie panie Duda, to się uda.Ta horda sługusow nic panu nie zrobi, Bo za panem stoij prawda.Pozdrawiam serdecznie";1
104218470;"Ciekawe czy już dali prezydentowi pytania? Przecież ktoś musi poczytać i zapisać odpowiedzi na karteczkach, czasu mało. A może nauczy się na pamięć?";0
104218462;"To jest farsa! Czy na tej debacie Komor również nie będzie odpowiadał na pytania Dudy?Bo ostatnio tak było. Duda mówił o Polakach i Polsce, a Komor o PIS i wskazującym palcem ciągle przerywał wypowiedzi Dudy. W pewnym momencie nawet wyszedł se swojego stanowiska. To jest kultura obecnego prezydenta!!! Bo tak mu kazano się zachowywać.Miało to na celu wybicie z toku myślenia Andrzeja D.Ale się nie udało. Natomiast wszyscy Polacy zobaczyli, jak Komor potrafi merytorycznie rozmawiać. Na koniec jego oświadczenie to tylko i wyłącznie atak na PI i Dudę i straszenie Polaków, co będzie jak PIS i Duda dojdą do władzy. Ale oni się boją tej prawicy.I słusznie, bo wiedzą,że już takich przekrętów i kolesiostwa nie będzie.";0
105966727;"Strach otworzyć lodówkę, bo w środku może być Kopaczowa!";-1
105966722;"to jest cyrk i koniec";-1
105966605;"Bardzo dobrze ,że jeździ po kraju widzi rzeczywistość,póki tego nie robiła miała ministrów od tego,żeby informowali co gdzie kiedy i NAJWAŻNIEJSZE- z tych obserwacji życia musi wykuć się DZIAŁANIE rządu!!PÓKI CO są ruchy pozorne pod publiczkę -żaden resort nie funkcjonuje zadawalająco -cały czas ĆWICZENIA!!";1
105966401;"EWA PERON w rozjazdach !";-1
105943855;"\"MERHA\" rzuć to co zażyłeś. twe zwidy są nie bez powodu.";-1
105946039;"kolejny przedwyborczy chwyt propagandowy";-1
105930639;"No co, małolaty  nienawidzą pijaków bo same w patologicznej rodzinie po pijaku były zrobione";-1
105930793;"jak nie wiesz to nie pi.dol";-1
105929517;"Patologia, pewnie jeszcze młode narkomanki, alkoholiczki - wyeliminować takie ze społeczeństwa.";-1
105929041;"moje skórzane mokasyny byłyby w ich krwi gdyby mnie zaczepiły";-1
105929022;"Takie szmaty powinno się utylizować  wraz cz całymi ich rodzinami A ścierwa tych młodych q-wek wrzucić do ścieków kanalizacyjnych";-1
105928091;"szkoda ze na mnie malolaty nie trafily bo by fruwaly jak meteoryty";-1
105927828;"Dzieciaki nie maja zajecia , nudza sie i szukaja wrazen. Brak reakcji z otoczenia . Moze ustawka?";-1
105931857;"trzeźwy........chyba z platformy wiertniczej.....";-1
105953330;"Kopacz ty ciemna maso, twoja glupota siega zenitu , jedyna pociecha ze to juz koniec tej twojej glupoty jest bliski.";-1
105946699;"Mam nadzieje, że się PO przebudzi po tylu latach lekceważenia narodu i, że zostaniecie PO-wcy wywiezieni na taczkach.";-1
105946596;"TUSKU SCIEMIAŁ O DOPALACZACH TERAZ KOPACZOWA";-1
105942130;"Koniec pracy trolle - już 16.00 !!!!";-1
105910289;"PRECZ Z PEOWCAMI I PEESELOWCAMI PRECZ";-1
105910191;"Polska za PO-PSL to :CH...D.....i K........\r\nPaństwo istniejace teoretycznie.";-1
105909960;"Do rumunii z nimi.";-1
105909562;"wywalić  cyganów  do  ich ojczyzny-  to nie  są obywatele  Polski-";-1
105907254;"Nie znajdziesz cygana,który nie chce zostać znaleziony.W Rumunii jest teraz dużo miejsca,bo cygany wyjechały do Italii,UK i innych krajów.Zapakować i wysłać tam.";-1
105906157;"Do roboty ich zagonić!!  NIEROBY!!!";-1
105906925;"Dlaczego tak późno pani Kopacz?? Śmierdzi kiełbasą wyborczą .";-1
105904538;"Odejdz kobieto w niepamięć !!!";-1
105901567;"Nie ma moich wpisów ??? Cenzura.";-1
105898247;"PO to jest wrzód na zdrowym organizmie Narodu.";-1
105897156;"zrób loda i nie pie...dol";-1
105896780;"płatny pachołek - wstydź się Judaszu.";-1
105897456;"ta żygać to ci się chce bo nerwicy dostajesz jak cię od koryta odsuniemy po paprancu";-1
105894625;"No prosze.. caly czas wmawia ludzia ze obietnice PIS to droga do bankructwa tak jak w Grecji, a moze pieniazki jednak sa i wcale nie musi byc 2 Grecji?";-1
105890663;"WROCLAW NIE CHCE TYCH PO-PRAWCĂW I ZLODZIEI";-1
104218406;"bo Polska to nie Chiny stary bolszewiku..........";-1
104218280;"cyt. \"Na instalacje monitoringu rząd przeznaczy 17 proc. funduszy przewidzianych w programie.\"\r\nA resztę przewalą (przepiją) na konferencjach i kampaniach.\r\nCzujecie? pozostałe 83 % do podziału na ...";-1
104218291;"a komu potrzebne są te kamery?      W miastach poołowa nie działa.    a  nawet gdy działa to leniom z Polcji nawet nie wchce się przeglądać zapisu z tych kamer......\r\nWiem z doświadczenia";-1
104218489;"bzdury wypisujesz pijany bolszewiku......";-1
104218211;"A może nad programem niech usiądą nowi , młodzi otwarci nauczycie  a nie  starzy zmęczeni i sfrustrowani  . Dość kartkówek, sprawdzianów , testów , diagnoz na poczatek roku , na koniec roku po 3 latach po  sześciu , przecież to chore. Dzieci tak naprawde nie maja czasu na rozwijanie zainteresowań . Jedyne  to uczyc się każdego przedmiotu na pamięć . Warto wrócic  do 8 klas  szkoły podstawowej . Żadnych gimnazjów   wylęgarni przemocy i agresji .";0
104218231;"by szkoła była przyjazna uczniom najpierw trzeba przyjaznych nauczycieli,którzy uczą i wychowują ,a nie tylko odwalają robotę.....";0
104224210;"Faszyzm w szkołach!!! Zamach na demokrację!!! Precz!!!";-1
